"cons","bmiz","seifa","varIntercept","varSlope","varResid","secons","sebmiz","seseifa","pbmiz","pSeifa","pCons","Method"
0.392415785,-0.230463716,0.216746542,0.443958681,0.131681726,0.954361068,0.064164686,0.053704858,0.071585048,1,1,1,7
0.602404014,-0.223463136,0.199968011,0.397713521,0.12408726,0.89687416,0.059595171,0.05142697,0.058535728,1,1,1,7
0.478939532,-0.154679229,0.124544516,0.434420493,0.17465596,0.844288652,0.062732881,0.051962143,0.060289065,1,0,1,7
0.547947153,-0.1643742,0.204877557,0.458492196,0.167058793,0.922192698,0.065796129,0.054599879,0.069017344,1,1,1,7
0.48243786,-0.217390605,0.364934236,0.407535947,0.146162396,0.925883337,0.060653731,0.054427861,0.062525366,1,1,1,7
0.498084647,-0.245577377,0.26602959,0.480914209,0.143653952,0.902640008,0.065511603,0.049221841,0.06350676,1,1,1,7
0.475714879,-0.158480105,0.293294042,0.31605946,0.285480798,0.947083234,0.060636965,0.062679295,0.058085228,1,1,1,7
0.529270578,-0.228199667,0.222517014,0.406001978,0.242857731,0.863554793,0.060687134,0.053549854,0.057259643,1,1,1,7
0.580895959,-0.154242271,0.25712959,0.423906463,0.257309471,0.91203667,0.065881108,0.063764361,0.058449968,1,1,1,7
0.430076276,-0.213220633,0.273889299,0.279061086,0.307644369,0.885049925,0.05696216,0.058063465,0.050556814,1,1,1,7
0.491992859,-0.144879429,0.329741203,0.36129373,0.180578524,0.909977149,0.059502387,0.050800571,0.049507829,1,1,1,7
0.524709857,-0.285116239,0.178558207,0.440338293,0.153224211,0.907642302,0.066302167,0.053607559,0.061192568,1,1,1,7
0.44707131,-0.082930087,0.306189937,0.417489841,0.17743527,0.94751085,0.066902129,0.058169351,0.060077759,0,1,1,7
0.514511716,-0.166471123,0.197768534,0.382671814,0.220077042,0.905562997,0.059523125,0.055228967,0.05766834,1,1,1,7
0.539207345,-0.285516302,0.244897745,0.421016184,0.173197444,0.882202712,0.061659736,0.05509126,0.059354321,1,1,1,7
0.437001766,-0.165893552,0.268553854,0.466865434,0.245378268,0.913734121,0.066769914,0.060672997,0.060896156,1,1,1,7
0.483246028,-0.190001593,0.25206533,0.411487794,0.118617416,0.93417059,0.062355199,0.048738421,0.056544801,1,1,1,7
0.614402504,-0.119883824,0.254610823,0.398816986,0.186903238,0.897251589,0.062795833,0.062056442,0.057381593,1,1,1,7
0.521152959,-0.27393173,0.189209611,0.423821791,0.22650221,0.870458907,0.061690972,0.057863961,0.057769972,1,1,1,7
0.460960293,-0.15222645,0.173979604,0.394630702,0.128114137,0.85621158,0.059220163,0.053460537,0.0539,1,1,1,7
0.521950967,-0.180845688,0.262844701,0.376690811,0.140956198,0.951783559,0.061835561,0.061075775,0.05118926,1,1,1,7
0.54085722,-0.17828035,0.084736633,0.474026036,0.090713267,0.874725952,0.066357402,0.050391585,0.056071252,1,0,1,7
0.535428102,-0.181969775,0.205121697,0.367048771,0.084988589,0.925996477,0.059584019,0.050219758,0.058470158,1,1,1,7
0.497534752,-0.115595723,0.18823302,0.406956149,0.246065417,0.884803932,0.061640723,0.056180658,0.054808224,1,1,1,7
0.545726819,-0.272520518,0.227338463,0.377884897,0.113800596,0.895116536,0.058581164,0.050112236,0.055260745,1,1,1,7
0.496672099,-0.176873008,0.347348152,0.306255124,0.21883993,0.960991689,0.063940989,0.064778227,0.058627618,1,1,1,7
0.461422557,-0.25086962,0.114078753,0.316237223,0.224581795,0.88961186,0.058394364,0.060173748,0.054266074,1,0,1,7
0.5527851,-0.232951921,0.235084131,0.388153776,0.238251383,0.870486576,0.059722903,0.059365107,0.053473327,1,1,1,7
0.393980698,-0.124651802,0.311665712,0.49579286,0.165942072,0.878257795,0.068542911,0.054825425,0.075392367,1,1,1,7
0.510130081,-0.2914608,0.267513305,0.42134698,0.172049292,0.862170217,0.059927643,0.048663294,0.065423968,1,1,1,7
0.535683766,-0.205353387,0.256175927,0.348496944,0.202007183,0.923981682,0.063435739,0.065950575,0.057884257,1,1,1,7
0.498019408,-0.157619717,0.259026364,0.237044385,0.190257228,0.886051626,0.054916086,0.062162405,0.047859416,1,1,1,7
0.503945011,-0.196432795,0.268628317,0.460288164,0.330980613,0.850608826,0.06548186,0.061644741,0.061929455,1,1,1,7
0.513126325,-0.177721257,0.365215624,0.352887536,0.241874457,0.859104948,0.056450844,0.053221444,0.053929917,1,0,1,7
0.517264193,-0.196941965,0.285289776,0.356441066,0.064464858,0.907375814,0.058551983,0.051353829,0.051686122,1,1,1,7
0.5045211,-0.246859748,0.240846396,0.37893801,0.140626353,0.92270518,0.061512555,0.050953651,0.057361455,1,1,1,7
0.422989956,-0.197512664,0.134090621,0.3895789,0.224212586,0.885197482,0.062514314,0.059026535,0.065188527,1,1,1,7
0.44673867,-0.160550864,0.274965741,0.431750074,0.236567329,0.933809094,0.066261387,0.061702574,0.06392337,1,1,1,7
0.637657987,-0.240421499,0.232592424,0.421245565,0.214065082,0.860902742,0.061853856,0.054837002,0.062216458,1,1,0,7
0.564379014,-0.143852831,0.261812109,0.347021477,0.173688549,0.896610866,0.059594047,0.060463423,0.051392325,1,1,1,7
0.493277182,-0.183684015,0.196062309,0.282971339,0.18324113,0.951104091,0.057244264,0.058213536,0.056873508,1,1,1,7
0.497682328,-0.220122793,0.231429396,0.362871243,0.254909498,0.897665082,0.05671393,0.05951655,0.056912627,1,1,1,7
0.525985427,-0.183011158,0.167355791,0.341031274,0.164277826,0.88187752,0.058107502,0.055418743,0.056704109,1,1,1,7
0.510813461,-0.12236154,0.340482046,0.346732856,0.229247067,0.899859761,0.061090862,0.061486356,0.051669157,1,1,1,7
0.394623356,-0.20873865,0.215563407,0.448830354,0.287494759,0.903515747,0.066236373,0.062792855,0.056084,1,1,1,7
0.554045453,-0.165928361,0.302263809,0.363463991,0.144772178,0.88436106,0.05988524,0.055027883,0.056623716,1,1,1,7
0.530206524,-0.187731053,0.380104113,0.362357835,0.264049211,0.895026204,0.060926744,0.06715225,0.052365943,1,0,1,7
0.454776441,-0.209443042,0.299409858,0.336318592,0.214052145,0.896990758,0.057160705,0.051666387,0.049733266,1,1,1,7
0.465157179,-0.173337928,0.099083281,0.487810729,0.169687741,0.864742902,0.067890897,0.054555254,0.057419967,1,0,1,7
0.495492307,-0.100867807,0.23226612,0.352699464,0.337390549,0.910087079,0.064259018,0.067871127,0.059448652,1,1,1,7
0.508463513,-0.186371536,0.225948637,0.428019032,0.106769157,0.871783345,0.065508047,0.053753861,0.058900382,1,1,1,7
0.422753484,-0.100566121,0.213437413,0.388809227,0.270949033,0.93586571,0.065747907,0.066719553,0.055907023,1,1,1,7
0.578184052,-0.211467065,0.204563468,0.381823758,0.090258727,0.935957719,0.062031725,0.054420192,0.056795673,1,1,1,7
0.493476477,-0.242752534,0.207909374,0.208047918,0.283284512,0.852661918,0.048963332,0.056812304,0.042541256,1,1,1,7
0.401777552,-0.115236708,0.25514704,0.413603641,0.199013799,0.870939514,0.062901819,0.054735478,0.05440927,1,1,1,7
0.45835125,-0.096491325,0.146525661,0.3646514,0.257303733,0.913420889,0.061764299,0.061399593,0.058037967,1,1,1,7
0.42924923,-0.143494312,0.310411644,0.34614162,0.334749699,0.956119685,0.060634078,0.066591403,0.057885203,1,1,1,7
0.499592321,-0.216692014,0.212124295,0.373804103,0.177352003,0.942406817,0.059102306,0.056448,0.054625481,1,1,1,7
0.409649532,-0.074872344,0.230285755,0.464600016,0.114694741,0.931662987,0.068610108,0.055476295,0.057961776,0,1,1,7
0.471068637,-0.145395954,0.203721569,0.416389928,0.260082867,0.893512578,0.062822697,0.054633839,0.065773577,1,1,1,7
0.49099051,-0.240263553,0.211927924,0.45732822,0.144413225,0.90261386,0.063605048,0.053925025,0.060509414,1,1,1,7
0.559839332,-0.279202659,0.240490591,0.301397618,0.202181509,0.864577824,0.051677996,0.049872348,0.045798706,1,1,1,7
0.436720685,-0.119310351,0.311283582,0.371768793,0.220709141,0.924371403,0.060272028,0.051354675,0.061984529,1,1,1,7
0.449785154,-0.029028937,0.228642457,0.474051703,0.146875667,0.897477856,0.075316116,0.060868903,0.063475917,0,1,1,7
0.559936632,-0.246560145,0.223490029,0.447303979,0.19563619,0.901542109,0.066562821,0.064057064,0.059692805,1,1,1,7
0.456094766,-0.153423481,0.251149008,0.443698427,0.259161393,0.886232873,0.064359842,0.05577012,0.066170536,1,1,1,7
0.521597938,-0.221605278,0.321864583,0.394953279,0.304658395,0.926428501,0.064611142,0.070737464,0.059309445,1,1,1,7
0.504057969,-0.170014833,0.246781592,0.372047031,0.146991296,0.913541916,0.059597713,0.055595409,0.056697803,1,1,1,7
0.528813768,-0.195673626,0.331458282,0.473018941,0.157561739,0.915374893,0.066069181,0.058476146,0.065710528,1,1,1,7
0.472631212,-0.099970868,0.309772821,0.461056287,0.130141699,0.889731412,0.066133216,0.05197299,0.062156131,1,1,1,7
0.549562896,-0.101430802,0.184766455,0.522702244,0.230529029,0.894500646,0.07022723,0.055835489,0.070625135,1,1,1,7
0.514738975,-0.236696746,0.200412656,0.384828546,0.173642467,0.87429281,0.059322856,0.054744175,0.053327723,1,1,1,7
0.501455123,-0.163641544,0.23278893,0.366867933,0.325909199,0.914251374,0.060747794,0.058792955,0.053919102,1,1,1,7
0.462411364,-0.184517037,0.274631434,0.369849996,0.168278788,0.898167416,0.06009043,0.055309168,0.061488454,1,1,1,7
0.507292068,-0.162982843,0.184664489,0.397823519,0.156551075,0.921815748,0.062432365,0.058296257,0.057555978,1,1,1,7
0.435942261,-0.064617536,0.420453262,0.532502191,0.200735022,0.899444369,0.069923074,0.047259299,0.06448095,0,0,1,7
0.506191475,-0.182975415,0.383829943,0.362961245,0.258647419,0.908475304,0.063664792,0.064269967,0.063297359,1,0,1,7
0.490552326,-0.135869572,0.155118696,0.459830177,0.211779394,0.915552985,0.06642515,0.059277724,0.062548564,1,1,1,7
0.451456967,-0.284583308,0.285064846,0.36775411,0.247772793,0.886580971,0.058962065,0.057976329,0.054340891,1,1,1,7
0.525347512,-0.172938304,0.237565315,0.526799495,0.148180733,0.926633304,0.074948458,0.056493939,0.067929569,1,1,1,7
0.543600712,-0.228738029,0.252106312,0.341391413,0.148291372,0.917329586,0.059579434,0.057892898,0.050607254,1,1,1,7
0.513142009,-0.21079016,0.218453984,0.359685761,0.259594123,0.846927167,0.055300962,0.057051985,0.055466417,1,1,1,7
0.521574534,-0.237101184,0.290168811,0.465971593,0.095321861,0.928538385,0.067187614,0.048938618,0.062936743,1,1,1,7
0.543903126,-0.197851847,0.212760395,0.325312606,0.252002585,0.961323945,0.062439629,0.066151816,0.056650425,1,1,1,7
0.508744929,-0.233150854,0.307278242,0.409208238,0.193184052,0.84647612,0.060160596,0.053183107,0.05665028,1,1,1,7
0.517479186,-0.137347536,0.216880588,0.435489755,0.184766581,0.871754286,0.064297276,0.055113386,0.05778785,1,1,1,7
0.643849209,-0.230917148,0.235952477,0.360705765,0.140552511,0.953328827,0.060621263,0.057074398,0.057548455,1,1,0,7
0.381688759,-0.047559781,0.18264725,0.31185341,0.138530276,0.986227461,0.058431555,0.053594644,0.057926097,0,1,0,7
0.3328481,-0.218571089,0.214895122,0.352871055,0.310515863,0.8953716,0.061354133,0.066375618,0.052143017,1,1,0,7
0.461182603,-0.226525342,0.182071052,0.248929577,0.287526357,0.877679849,0.051329236,0.056387548,0.047742103,1,1,1,7
0.519565003,-0.109985506,0.290066437,0.421804279,0.138684927,0.872585128,0.065065512,0.053119295,0.061570743,1,1,1,7
0.493847872,-0.194947925,0.323418048,0.372779426,0.218142449,0.897032144,0.057647922,0.056012577,0.061738787,1,1,1,7
0.471675779,-0.191875245,0.25455357,0.36534118,0.165451641,0.918651448,0.058099802,0.052584636,0.055210098,1,1,1,7
0.557879759,-0.164977291,0.223132854,0.414605628,0.199768344,0.921085313,0.062609427,0.058229849,0.060645435,1,1,1,7
0.436906201,-0.20435281,0.20882846,0.379985256,0.224106777,0.941544722,0.06320117,0.064675083,0.059377532,1,1,1,7
0.524847973,-0.147912192,0.217868216,0.45261799,0.244184185,0.880125985,0.065817009,0.051120805,0.066648019,1,1,1,7
0.467232814,-0.175907649,0.155406933,0.33877126,0.205580319,0.871613593,0.055355708,0.054185244,0.054610911,1,1,1,7
0.521387264,-0.231808476,0.26231523,0.444295349,0.123004876,0.868153558,0.062617619,0.044252799,0.057439301,1,1,1,7
0.551372185,-0.287456688,0.303339134,0.338749686,0.16807455,0.872630457,0.055750945,0.053618091,0.060094614,1,1,1,7
0.610900137,-0.217288241,0.241409509,0.354723109,0.20115198,0.911973134,0.056068948,0.053822181,0.052861396,1,1,0,7
0.4050067,-0.183755964,0.167058457,0.369245138,0.252495706,0.917199288,0.062024975,0.062376204,0.060281662,1,1,1,7
0.540647545,-0.109343266,0.301704098,0.417108917,0.158379358,0.910352774,0.065143094,0.055805117,0.065518851,1,1,1,7
0.469076823,-0.209359502,0.297449829,0.383080035,0.113966446,0.925898844,0.05965528,0.049157185,0.050528332,1,1,1,7
0.433982388,-0.093576355,0.198559529,0.349296259,0.170188899,0.950920261,0.059918299,0.054070212,0.054214352,1,1,1,7
0.557876896,-0.206472301,0.341194701,0.458539653,0.052509075,0.945340991,0.068386281,0.053205066,0.066501537,1,1,1,7
0.564008607,-0.176249551,0.284972435,0.472195843,0.292348964,0.887982015,0.070363705,0.065294004,0.072492118,1,1,1,7
0.534987946,-0.177599981,0.236632767,0.403953829,0.222633868,0.876550916,0.062134526,0.058707119,0.058414465,1,1,1,7
0.476791212,-0.173441335,0.271519299,0.424768524,0.101770037,0.884161993,0.063059734,0.049114194,0.056248657,1,1,1,7
0.591422275,-0.185201251,0.344425527,0.309735671,0.292428211,0.888547758,0.055798445,0.059765661,0.048726267,1,1,1,7
0.552084661,-0.244510166,0.389900224,0.457396281,0.223548405,0.875148135,0.06678066,0.062143206,0.067984503,1,0,1,7
0.37487364,-0.173698652,0.357710466,0.391629618,0.322279439,0.867680101,0.065740617,0.070122032,0.067073101,1,1,1,7
0.455288292,-0.123332942,0.274586496,0.282028182,0.263462216,0.9636822,0.057409101,0.058620387,0.052303733,1,1,1,7
0.461717986,-0.143146023,0.210050934,0.447579378,0.148532399,0.888769477,0.06205493,0.051952824,0.057508764,1,1,1,7
0.61853441,-0.203183992,0.267175675,0.398948798,0.223195065,0.888791611,0.062608199,0.05978888,0.054244509,1,1,1,7
0.581730335,-0.200737556,0.230771938,0.396420655,0.226283933,0.893656286,0.058091405,0.052550409,0.050752131,1,1,1,7
0.392485664,-0.228293454,0.229142619,0.46865183,0.188897787,0.876758708,0.066246376,0.055284497,0.05879225,1,1,1,7
0.410940402,-0.129220337,0.281329063,0.398007556,0.206365461,0.850656055,0.059016322,0.05526947,0.04992339,1,1,1,7
0.478381846,-0.149216143,0.222061581,0.346637811,0.220724074,0.884966306,0.057665473,0.052920126,0.050842684,1,1,1,7
0.400626156,-0.175512755,0.245510306,0.293197733,0.266243609,0.848145181,0.053276896,0.058437045,0.04957601,1,1,1,7
0.49730712,-0.242258353,0.321879176,0.418332729,0.250785929,0.886458921,0.060798741,0.057819259,0.057752018,1,1,1,7
0.479896465,-0.22646777,0.188925077,0.277800093,0.074261884,0.891358416,0.051053672,0.049841359,0.054573308,1,1,1,7
0.439962712,-0.207417169,0.307582487,0.404276758,0.158062235,0.88843485,0.059935271,0.052872599,0.062983797,1,1,1,7
0.520934346,-0.121883876,0.214810162,0.471083112,0.02866452,0.931495712,0.069198844,0.053373779,0.058222522,1,1,1,7
0.434437007,-0.137718437,0.149285874,0.335504272,0.128914733,0.925188021,0.055760657,0.053654635,0.049079768,1,0,1,7
0.405070061,-0.184275547,0.231660509,0.437532637,0.289391532,0.937764179,0.066862555,0.061336527,0.059635946,1,1,1,7
0.429855625,-0.181916952,0.22360205,0.430965287,0.18498227,0.885393906,0.064628681,0.057902343,0.056172747,1,1,1,7
0.457837708,-0.233524593,0.16312964,0.390182566,0.123969126,0.92814752,0.05992958,0.046294608,0.053979921,1,1,1,7
0.574823845,-0.145364771,0.222229232,0.368317097,0.29012801,0.923646616,0.063317619,0.069906494,0.06088334,1,1,1,7
0.480291455,-0.16332828,0.164636675,0.315187788,0.248943657,0.949505886,0.058595335,0.058937583,0.052264754,1,1,1,7
0.423443204,-0.093907235,0.329202855,0.336337095,0.0954456,0.882328725,0.057032999,0.049764043,0.049335969,0,1,1,7
0.49963361,-0.262654549,0.265608018,0.383284133,0.218848718,0.906999108,0.059526866,0.056618025,0.054072957,1,1,1,7
0.504793369,-0.210899428,0.262124481,0.440847127,0.261466844,0.82001804,0.061364713,0.054316397,0.055520937,1,1,1,7
0.447082946,-0.18320577,0.240112319,0.416278477,0.147361505,0.86586319,0.062517322,0.052907957,0.0567485,1,1,1,7
0.484765447,-0.157028274,0.358849516,0.483775768,0.075516978,0.885025419,0.068722777,0.053503064,0.064937801,1,1,1,7
0.598169747,-0.175405941,0.331469734,0.31019378,0.277588278,0.846169878,0.056411341,0.05889777,0.052282957,1,1,1,7
0.540264719,-0.242267766,0.3421157,0.351929944,0.062038594,0.883469782,0.058255013,0.052501642,0.054214291,1,1,1,7
0.39604252,-0.200644152,0.281116219,0.397744268,0.142722444,0.929977746,0.064302886,0.058651556,0.070153117,1,1,1,7
0.429419879,-0.13835045,0.253982262,0.40211996,0.235602857,0.885251001,0.062487648,0.057950654,0.058060816,1,1,1,7
0.373038934,-0.141263822,0.244461438,0.390964462,0.256249316,0.879899009,0.058160895,0.055545317,0.056383789,1,1,0,7
0.41177678,-0.208670276,0.192853563,0.323689933,0.111269366,0.854388392,0.053305277,0.046758273,0.051204495,1,1,1,7
0.509852659,-0.212211799,0.238384081,0.435116951,0.204981657,0.886927834,0.062551284,0.054696985,0.062631103,1,1,1,7
0.55066116,-0.288976087,0.35750473,0.424286554,0.286774276,0.866183689,0.062732994,0.056185562,0.048147291,1,0,1,7
0.570828265,-0.222145747,0.253883799,0.401100435,0.128414478,0.901165945,0.060998414,0.048672659,0.063338702,1,1,1,7
0.474075674,-0.186296763,0.268175732,0.46425516,0.161791963,0.900004196,0.068547557,0.056897042,0.069240291,1,1,1,7
0.515255032,-0.185181513,0.280974442,0.480333093,0.200630536,0.907570141,0.069172309,0.0636896,0.06260055,1,1,1,7
0.477422303,-0.154507944,0.183953907,0.436112852,0.18562781,0.883554311,0.064149659,0.055573069,0.058353201,1,1,1,7
0.48757172,-0.127658315,0.198610665,0.442396744,0.216114421,0.904808562,0.063811258,0.057489598,0.059036614,1,1,1,7
0.469659667,-0.22191293,0.269117201,0.449366742,0.151834013,0.937731359,0.065843141,0.052744768,0.062973588,1,1,1,7
0.646569,-0.25486912,0.240091332,0.440055228,0.27229429,0.910438442,0.06587231,0.062162054,0.061305663,1,1,0,7
0.513185115,-0.269986707,0.235979899,0.349088253,0.281215127,0.88396541,0.057282817,0.056152038,0.05967077,1,1,1,7
0.517355599,-0.335124837,0.192679586,0.486529322,0.219595125,0.852838764,0.067448946,0.053172348,0.069090049,0,1,1,7
0.440356302,-0.161091266,0.134832499,0.338633206,0.124624734,0.876903202,0.058035903,0.056924179,0.060222895,1,1,1,7
0.540148221,-0.226843718,0.23929331,0.42072737,0.256660299,0.852215371,0.063286075,0.056235462,0.061611032,1,1,1,7
0.495376374,-0.284546562,0.255627232,0.252220604,0.235025877,0.918678708,0.052337486,0.056118547,0.048249404,1,1,1,7
0.502152959,-0.251591752,0.245317039,0.428536741,0.156759187,0.909681952,0.063635323,0.053530802,0.059767413,1,1,1,7
0.523088703,-0.25670189,0.22048095,0.264805825,0.298563726,0.93803732,0.054506214,0.065377055,0.054960052,1,1,1,7
0.524775962,-0.222125069,0.29477223,0.359573027,0.257399597,0.877659802,0.056078646,0.058362671,0.057295102,1,1,1,7
0.399303009,-0.109925753,0.179302736,0.425826852,0.160961676,0.940512979,0.068164584,0.062102797,0.059879708,1,1,1,7
0.400486628,-0.238333666,0.139566532,0.393616379,0.218827601,0.938753072,0.059958979,0.065657693,0.05444616,1,0,1,7
0.488986845,-0.212875391,0.301902795,0.340059134,0.127538951,0.978279422,0.059430695,0.051617553,0.052390494,1,1,1,7
0.581861341,-0.248547122,0.239265696,0.385613244,0.205568892,0.893926939,0.060749427,0.055388217,0.06585431,1,1,1,7
0.530043763,-0.186841481,0.309718139,0.393890601,0.233140552,0.88945828,0.059715681,0.05595675,0.064175059,1,1,1,7
0.47424779,-0.308408816,0.297966548,0.497380372,0.108574389,0.922599243,0.068139663,0.045512704,0.064766752,0,1,1,7
0.428633264,-0.100952901,0.311593955,0.350516067,0.326305926,0.874194054,0.058163912,0.063543482,0.049023566,1,1,1,7
0.485178125,-0.177707328,0.330416612,0.395823915,0.125221604,0.888868355,0.061454251,0.053139525,0.058977276,1,1,1,7
0.447302867,-0.208269519,0.287762298,0.419146596,0.172022375,0.859030643,0.060929702,0.049622945,0.056930331,1,1,1,7
0.463806999,-0.321559901,0.245730666,0.396286161,0.217652123,0.889350623,0.062792796,0.055947569,0.05566863,0,1,1,7
0.490773937,-0.171764562,0.296331021,0.431917734,0.190496531,0.883273103,0.06263963,0.052090328,0.056441619,1,1,1,7
0.559316677,-0.205396025,0.259346453,0.371890611,0.25988116,0.971137788,0.063653852,0.066284456,0.059169993,1,1,1,7
0.493042305,-0.115831532,0.226045111,0.478275553,0.180240447,0.878930234,0.065392292,0.055895317,0.062780798,1,1,1,7
0.442898237,-0.146005616,0.266338012,0.324406963,0.119629932,0.888374542,0.059673384,0.053437528,0.062408673,1,1,1,7
0.516916246,-0.213251236,0.408424984,0.448411224,0.189794355,0.862958408,0.064523823,0.055641077,0.058498296,1,0,1,7
0.541462985,-0.12002906,0.268442779,0.310589933,0.248211847,0.937659011,0.056069261,0.060246291,0.048681411,1,1,1,7
0.462004744,-0.241528524,0.279948203,0.516317332,0.086615098,0.912736731,0.068828809,0.048656765,0.061517432,1,1,1,7
0.46643271,-0.130957425,0.239217591,0.396124552,0.1221655,0.942908565,0.062690024,0.050961469,0.057099675,1,1,1,7
0.473246247,-0.139239144,0.250818878,0.447077103,0.236385744,0.897269587,0.068475645,0.063049133,0.06322759,1,1,1,7
0.635758535,-0.286355266,0.191780345,0.37632066,0.218460979,0.833525163,0.05640545,0.052795868,0.057977463,1,1,0,7
0.619965638,-0.24642441,0.267935975,0.386397699,0.270357946,0.898020024,0.062578955,0.061747869,0.063357012,1,1,1,7
0.574263109,-0.269940315,0.30506349,0.459379585,0.062759628,0.885441622,0.065430671,0.056777858,0.060989932,1,1,1,7
0.440364111,-0.116497828,0.245727546,0.350099996,0.226205021,0.960976752,0.065320262,0.060261918,0.054666364,1,1,1,7
0.612259733,-0.25971219,0.191814036,0.374847123,0.205533518,0.819697788,0.060318981,0.052426511,0.058785021,1,1,1,7
0.483435668,-0.18691962,0.430036263,0.422928243,0.262812343,0.939220014,0.064581045,0.060012692,0.070230673,1,0,1,7
0.474684919,-0.127347622,0.255067718,0.453640789,0.024876302,0.851213037,0.065574734,0.052396774,0.059637508,1,1,1,7
0.392650417,-0.139093012,0.23626417,0.378247946,0.195208237,0.936966606,0.061285964,0.05661308,0.060806119,1,1,1,7
0.507931073,-0.245712137,0.253421705,0.400408603,0.155951682,0.901311868,0.062561175,0.054882427,0.053441127,1,1,1,7
0.469505676,-0.197779212,0.243330699,0.446843477,0.287601298,0.861515946,0.067421152,0.060838605,0.071197481,1,1,1,7
0.557631361,-0.282284983,0.330863346,0.385947032,0.177160342,0.866148292,0.05827319,0.05183609,0.058268713,1,1,1,7
0.544027216,-0.152298568,0.344549823,0.374245847,0.14078721,0.831297339,0.055982042,0.048067654,0.050345641,1,1,1,7
0.573127861,-0.19629171,0.158681077,0.376530459,0.197284251,0.906345453,0.062697829,0.056944462,0.061848908,1,1,1,7
0.456310098,-0.076525529,0.301614991,0.287585598,0.290595071,0.865357201,0.052158005,0.054292224,0.047057133,0,1,1,7
0.537936552,-0.227252716,0.281097711,0.429649528,0.207665534,0.899751518,0.063649367,0.061984869,0.061262563,1,1,1,7
0.561626541,-0.266167916,0.355920942,0.378660415,0.067493749,0.913786418,0.059845831,0.051615958,0.052974924,1,0,1,7
0.589080205,-0.129030981,0.342090256,0.306919731,0.235060182,0.949324956,0.059929205,0.065627916,0.055194276,1,1,1,7
0.515175007,-0.13991104,0.159858552,0.270438038,0.208130719,0.949816494,0.054962253,0.051548723,0.050127875,1,1,1,7
0.419077585,-0.152723666,0.247460463,0.348589571,0.160346678,0.851997798,0.056698222,0.054422645,0.046078504,1,1,1,7
0.497088279,-0.212538779,0.221870981,0.447373372,0.17663548,0.93142929,0.067073055,0.055952996,0.062514069,1,1,1,7
0.611121407,-0.221873613,0.262737337,0.425688254,0.170194255,0.904468928,0.063168042,0.058467659,0.052070606,1,1,1,7
0.528509893,-0.139156769,0.284826718,0.31526288,0.080988525,0.899609007,0.052320556,0.050997597,0.049777869,1,1,1,7
0.507713076,-0.201567644,0.254136034,0.311604719,0.129234109,0.887986401,0.053199982,0.04791336,0.050275951,1,1,1,7
0.490159268,-0.089034591,0.291380667,0.448387659,0.281230631,0.905088703,0.06658052,0.066181204,0.064033002,1,1,1,7
0.394515928,-0.243846801,0.266184927,0.425199042,0.153701529,0.898926424,0.063861497,0.055060786,0.05804579,1,1,1,7
0.438996309,-0.147663814,0.280961123,0.434238162,0.320272306,0.908327336,0.067672071,0.067160924,0.067963242,1,1,1,7
0.4170292,-0.170720461,0.290691093,0.323541216,0.208710057,0.887223986,0.054963035,0.05423393,0.051203631,1,1,1,7
0.501846404,-0.210431616,0.196888821,0.350951558,0.209235829,0.918568407,0.060752364,0.059965225,0.053312743,1,1,1,7
0.458246418,-0.215574466,0.186348908,0.341567326,0.199124495,0.912150981,0.057833222,0.05372861,0.05149923,1,1,1,7
0.548726428,-0.240550036,0.291452684,0.435103701,0.147551033,0.860530399,0.063035071,0.047240108,0.056318729,1,1,1,7
0.443400456,-0.167431576,0.329572731,0.511729231,0.216194835,0.859396477,0.0700843,0.054970578,0.072721888,1,1,1,7
0.463634611,-0.165391975,0.258808838,0.318406897,0.142332297,0.917363242,0.060321602,0.056707781,0.058005925,1,1,1,7
0.402863806,-0.011141199,0.264970558,0.367462849,0.211567196,0.929421905,0.064183482,0.059463315,0.055229747,0,1,1,7
0.555331412,-0.267283865,0.199486743,0.364022739,0.051670416,0.885352001,0.05610939,0.046548034,0.053618564,1,1,1,7
0.416072789,-0.212713235,0.248014208,0.342674641,0.231490859,0.844181595,0.055950441,0.051678516,0.051882527,1,1,1,7
0.549971132,-0.279119713,0.19104762,0.374710256,0.198154115,0.921512727,0.058670457,0.064150367,0.050530041,1,1,1,7
0.481593056,-0.141140705,0.249030575,0.445428491,0.196763307,0.912120053,0.06416105,0.054437834,0.064359218,1,1,1,7
0.459193518,-0.192787208,0.331495866,0.387761405,0.145000195,0.91141003,0.062228235,0.053700031,0.060825109,1,1,1,7
0.434615789,-0.252537324,0.324534676,0.314218064,0.208638008,0.887936601,0.053134296,0.049018371,0.056697334,1,1,1,7
0.536272502,-0.21423384,0.190453507,0.36989589,0.186841145,0.925025461,0.058788611,0.053045776,0.056051948,1,1,1,7
0.480989828,-0.255635213,0.181325368,0.36885921,0.293241148,0.896877205,0.058936065,0.057246081,0.054611561,1,1,1,7
0.412538386,-0.297326622,0.255032508,0.430144733,0.161122867,0.920312017,0.063686209,0.058100445,0.055224713,1,1,1,7
0.606197579,-0.232666134,0.325599606,0.268424765,0.113275074,0.906051677,0.051975473,0.049983307,0.048379205,1,1,0,7
0.443549906,-0.124119042,0.335501221,0.331721507,0.224852799,0.960619372,0.062674143,0.061982653,0.0637696,1,1,1,7
0.475240062,-0.217573022,0.226748539,0.423839748,0.154957953,0.897967231,0.06495755,0.053062674,0.055353975,1,1,1,7
